name,lon,lat,code,fclass,osm_id,x,y,hex_id
کامپیوتر ترافیک,54.3549402,31.8426866,2546,computer_shop,4289120389,6050764.265162836,3742678.466798296,16459.0
درمانگاه کسری,54.3588886,31.8443442,2111,clinic,4289121689,6051203.799040284,3742895.682660945,16770.0
ساندویچ میثم,54.3585812,31.8472766,2302,fast_food,4289121690,6051169.579428814,3743279.960920281,16768.0
داروخانه دکتر حیدری,54.3602142,31.8450189,2101,pharmacy,4289121692,6051351.36415728,3742984.0980779156,16926.0
پیتزا کالج,54.3589648,31.8443729,2302,fast_food,4289122589,6051212.281585483,3742899.4436118603,16926.0
سوپر دانشجو,54.3591376,31.8445248,2501,supermarket,4289122889,6051231.517593491,3742919.3491520393,16926.0
بانک ایران زمین,54.3589845,31.8465723,2601,bank,4289122891,6051214.474579451,3743187.6643554335,16925.0
پیرایش سان,54.360502,31.8466867,2561,hairdresser,4289128089,6051383.401906729,3743202.65611073,17080.0
بانک ملی,54.3479635,31.8408517,2601,bank,11944115490,6049987.622471417,3742438.0216715196,15836.0
خوابگاه یزدیان,54.3360575,31.8565389,2422,camp_site,4292058390,6048662.252614034,3744493.825275164,14578.0
سوپر مارکت جواد الائمه,54.3704933,31.8300576,2501,supermarket,4296753892,6052495.628335092,3741023.660594833,18027.0
نانوایی جواد الائمه,54.3704522,31.8298928,2502,bakery,4296788989,6052491.053104021,3741002.067977891,18027.0
آبمیوه مانی,54.3660929,31.839536,2518,beverages,4304852394,6052005.778047806,3742265.6154086147,17554.0
پردیس خوابگاهی٢,54.3620799,31.8443524,2012,community_centre,4304920090,6051559.052931252,3742896.7572182296,17238.0
آبمیوه پانی,54.3674122,31.8393359,2518,beverages,4304939289,6052152.641852009,3742239.3949861596,17709.0
دراگون,54.3665949,31.8406776,2302,fast_food,4304939489,6052061.660432184,3742415.207871968,17553.0
فروشگاه دکورال,54.3722974,31.8476705,2521,gift_shop,4316008389,6052696.459828433,3743331.580731894,18172.0
هتل لاله,54.3707373,31.8872855,2401,hotel,4330875790,6052522.7902908465,3748524.1743593486,17990.0
دبیرستان دخترانه هفتم تیر,54.3778806,31.837526,2082,school,4333928699,6053317.978809429,3742002.234437891,18803.0
خورشید,54.3676847,31.8392935,2505,department_store,4333928701,6052182.97641325,3742233.8390418757,17709.0
سوپر فرهاد,54.3274429,31.8474527,2501,supermarket,4333928793,6047703.279728646,3743303.038447808,13648.0
درمانگاه ایران مهر,54.3293999,31.849254,2111,clinic,4333981593,6047921.131972128,3743539.097482055,13959.0
نوژ,54.3595915,31.8449569,2302,fast_food,4333988890,6051282.045510363,3742975.973320161,16926.0
هتل رز,54.3660151,31.8884445,2401,hotel,4346351936,6051997.117391421,3748676.1255823155,17522.0
سالار,54.3762936,31.835683,2303,cafe,4348281289,6053141.31477754,3741760.7414057264,18648.0
داروخانه شبانه روزی دکتر سهروردی,54.3856821,31.8440285,2101,pharmacy,4362369191,6054186.437816853,3742854.312278108,19578.0
دوربین کنترل سرعت,54.4078426,31.7967386,2907,camera_surveillance,4366895713,6056653.333392578,3736658.8835083987,21793.0
ساعت مارکار,54.3682998,31.8838072,2721,attraction,4377503094,6052251.4490320375,3748068.161734028,17837.0
لاله,54.3969385,31.812318,2501,supermarket,4380984991,6055439.494533018,3738699.583344581,20691.0
اویژه,54.3924267,31.816571,2501,supermarket,4380984992,6054937.243254458,3739256.7311225254,20220.0
سوپر مارکت مسعود,54.4048464,31.8171792,2501,supermarket,4381005491,6056319.797934263,3739336.4081027377,21468.0
اریا,54.3949352,31.8118596,2501,supermarket,4393035129,6055216.488197112,3738639.533961227,20535.0
اقامتگاه توریستی واحه یزد,54.3720936,31.901399,2405,hostel,4394356390,6052673.772916209,3750374.661377907,18137.0
مهد کودک گلهای بهشت,54.3951309,31.8188445,2083,kindergarten,4405282994,6055238.273421461,3739554.572700717,20531.0
Friendly house hotel,54.3703514,31.9021209,2401,hotel,4409374292,6052479.832099349,3750469.320691194,17980.0
مرکز بازرگانی تیراژه,54.3762035,31.8769978,2546,computer_shop,4415598390,6053131.28489142,3747175.484572244,18621.0
خانه اسکندر,54.3704422,31.902308,2401,hotel,4435663490,6052489.939909113,3750493.854345401,17980.0
کرامت,54.3660526,31.8905625,2303,cafe,4451778694,6052001.291872327,3748953.8118778113,17520.0
مهمانخانه امیر چخماق,54.369227,31.8933083,2405,hostel,4451809094,6052354.664463901,3749313.817150383,17830.0
بوم گردی خواجه خضر,54.3662384,31.8908559,2404,guesthouse,4451840889,6052021.975033716,3748992.2794065424,17520.0
ملک التجار,54.3680696,31.8948233,2401,hotel,5687080999,6052225.8232852565,3749512.4552913783,17673.0
رستوران شاه نشین,54.3644611,31.8708562,2301,restaurant,4471788289,6051824.126902729,3746370.409127818,17377.0
فروشگاه مهدیه,54.3740524,31.9029888,2501,supermarket,4496383792,6052891.825534774,3750583.125272881,18291.0
میدان امیرچخماق,54.3694243,31.8938631,2721,attraction,4510445690,6052376.627799435,3749386.5589761036,17830.0
هتل جنگل,54.3722046,31.9048383,2401,hotel,4510519790,6052686.129379687,3750825.6470853905,18135.0
فرهنگ هتل,54.3651579,31.8890297,2405,hostel,4520705289,6051901.694323914,3748752.849221457,17521.0
مجتمع اموزشی سیدالشهدا,54.3885175,31.8235521,2082,school,4528492500,6054502.073101048,3740171.318694739,19748.0
اقامتگاه کلوت,54.3694811,31.8991613,2405,hostel,4542951288,6052382.950746512,3750081.2471376685,17982.0
عمارت ناجی,54.391459,31.8318584,2721,attraction,4551168689,6054829.519383217,3741259.60961565,20210.0
پاچینی,54.3695435,31.837065,2302,fast_food,4555972390,6052389.897082737,3741941.8279693634,17867.0
رستوران یکتابخت,54.3607888,31.8765251,2301,restaurant,4568138950,6051415.32833669,3747113.518493432,17061.0
نانوایی,54.3649152,31.8709045,2502,bakery,6145486553,6051874.677083498,3746376.7403539354,17533.0
بانک صادرات,54.3864541,31.8956952,2601,bank,7312875113,6054272.376463746,3749626.775317894,19544.0
بانک سپه,54.3729037,31.836513,2601,bank,6484133385,6052763.9528357005,3741869.4978444166,18335.0
بانک ملی,54.3878857,31.8420516,2601,bank,11944115490,6054431.741446765,3742595.255915746,19736.0
اداره پست منتظرقائم,54.3682748,31.8817838,2005,post_office,4599784189,6052248.666044768,3747802.897556404,17838.0
بیمارستان مادر,54.3604179,31.8761009,2110,hospital,4606679589,6051374.039937554,3747057.9105334403,17061.0
مرکز مطالعات وتحقیقات ناباروری یزد,54.3848794,31.8333922,2110,hospital,4621578592,6054097.081661594,3741460.57871044,19430.0
پرواز تفریحی پاراگلایدر,54.3708536,31.8997675,2721,attraction,4639327689,6052535.736747624,3750160.7332779686,17982.0
مرکز آموزشی رفاهی فرهنگیان شهید دادرس یزد,54.3816019,31.8620585,2401,hotel,4640215006,6053732.232030518,3745217.250638815,19099.0
ستاد اسکان فرهنگیان یزد,54.381838,31.8615427,2401,hotel,4640215007,6053758.514562295,3745149.6455716193,19099.0
هنرستان فنی شهید چمران,54.3822958,31.8618826,2082,school,4669288398,6053809.47662518,3745194.195669364,19099.0
مدرسه حاجی حسنی,54.3819608,31.8696924,2082,school,4674540667,6053772.184595765,3746217.857730348,19094.0
مجتمع آموزشی اختر دانش یزد,54.3755779,31.8680727,2082,school,4674542410,6053061.6434179805,3746005.5499737915,18471.0
دبیرستان دخترانه علوم و معارف قرانی,54.3637687,31.8887013,2082,school,4674555733,6051747.049287304,3748709.793722098,17365.0
دبیرستان پسرانه جیحون,54.3776162,31.9044101,2082,school,4674559336,6053288.545936064,3750769.4975087587,18759.0
بازار مسگرها,54.3652314,31.8969708,2016,market_place,4680582330,6051909.876306487,3749794.028817852,17516.0
مسافرخانه کوله پشتی,54.3699778,31.8940827,2405,hostel,4785477822,6052438.243137589,3749415.351643924,17985.0
موقوفه سرای خان کهنه سرای دوم (بازار طلا فروشان یزد),54.3678673,31.8957336,2721,attraction,4786884183,6052203.303352269,3749631.8101965734,17672.0
موقوفه سرای خان کهنه سرای دوم (بازار طلا فروشان یزد),54.3678673,31.8957336,2721,attraction,4786884183,6052203.303352269,3749631.8101965734,17672.0
هایپر مارکت طاق بستان,54.3339735,31.8550617,2501,supermarket,4787959721,6048430.26279522,3744300.223673629,14267.0
کافی شاپ دیدار,54.3675963,31.8954464,2303,cafe,4790390865,6052173.135770265,3749594.1535506644,17672.0
آینهٔ بخت برادران کلمندی,54.3677084,31.8953496,2544,furniture_shop,4790399480,6052185.614685182,3749581.4615042787,17673.0
جواهری امیری,54.367713,31.8953997,2520,jeweller,4790409837,6052186.12675484,3749588.030423315,17672.0
موقوفه سرای خان کهنه سرای اول,54.3676097,31.8958825,2721,attraction,4790420746,6052174.627451441,3749651.3334829793,17672.0
پارک هستی,54.3774186,31.8779632,2302,fast_food,4791856123,6053266.549204683,3747302.0395106315,18620.0
دوچرخه فروشی,54.3753696,31.8778076,2542,bicycle_shop,4792946824,6053038.455568047,3747281.641711836,18465.0
هتل سنتی باغ مرشد,54.3705506,31.8844765,2401,hotel,4808190630,6052502.006941915,3748155.90706822,17992.0
رستوران توت فرنگی,54.3727765,31.8667496,2301,restaurant,4810756521,6052749.792996472,3745832.122852677,18315.0
فروشگاه آی تکنولوژی,54.3769808,31.8719821,2525,mobile_phone_shop,4824532621,6053217.813531614,3746517.994410692,18624.0
کبابی باباکوهی,54.3490017,31.8751029,2301,restaurant,4886270621,6050103.19436676,3746927.0847065835,15814.0
پانیذ کباب ترکی,54.3848841,31.8413293,2302,fast_food,4891132326,6054097.6048632,3742500.6058711056,19424.0
موزه زرتشتیان یزد,54.367299,31.881628,2722,museum,4894698021,6052140.040485651,3747782.4726923117,17682.0
نانوایی,54.3846095,31.8416442,2502,bakery,6145486553,6054067.036531028,3742541.870211751,19424.0
اقامتگاه بومگردی هفت یازده,54.3768828,31.9022016,2405,hostel,4942925622,6053206.904221515,3750479.902544482,18604.0
مجتمع علمی پژوهشی امام صادق,54.3864501,31.8966744,2007,library,4946966437,6054271.931185783,3749755.1653802316,19544.0
کامپیوتر ستاک,54.3564589,31.8853297,2546,computer_shop,4988054921,6050933.326073503,3748267.7626455254,16588.0
بلنسی,54.3751247,31.8426286,2301,restaurant,4992928722,6053011.193424752,3742670.866410453,18488.0
آرایشگاه,54.3697727,31.8929267,2561,hairdresser,4997445321,6052415.411510027,3749263.7844547387,17986.0
کلینیک تخصصی صبا,54.3821227,31.8500074,2111,clinic,5005160621,6053790.207221324,3743637.8313628384,19262.0
مطب دکتر محمد حسین آنتیک چی,54.3759831,31.879786,2120,doctors,5005161321,6053106.7500756495,3747540.9952103463,18619.0
مطب دکتر محمد حسین ارجمند,54.3754574,31.8797422,2120,doctors,5006814785,6053048.229419339,3747535.253296421,18463.0
داروخانه دکتر ذبیحی,54.3809815,31.8599496,2101,pharmacy,5035014721,6053663.16941843,3744940.842933637,19100.0
موزه آب,54.3684303,31.8949968,2722,museum,5056972686,6052265.976225586,3749535.2038283325,17829.0
سالن زیبایی دلارام,54.3794342,31.8416572,2529,beauty_shop,5060396922,6053490.924770325,3742543.5737283654,18956.0
هتل هفت یازده,54.3769632,31.9021315,2401,hotel,5078153121,6053215.854308575,3750470.7106243065,18604.0
بانک ملی,54.3414066,31.852888,2601,bank,11944115490,6049257.711702235,3744015.3445303757,15049.0
chichak gallery,54.3692252,31.9015847,2725,artwork,5110353222,6052354.464088818,3750399.0112647004,17825.0
ترمه رضایی,54.3691006,31.9011183,2521,gift_shop,5110353423,6052340.593680265,3750337.8547225147,17825.0
Rezaei Termeh,54.3675205,31.8953849,2725,artwork,5110353424,6052164.697752862,3749586.089903946,17672.0
نمایندگی مجاز تویوتا و رنو توانگر,54.4010168,31.8735013,2541,car_dealership,5110355522,6055893.488812321,3746717.1371229235,21119.0
نانوایی تافتون,54.3389359,31.856009,2502,bakery,5116662923,6048982.674636333,3744424.376307094,14890.0
فرماندهی انتظامی شهرستان یزد,54.3720276,31.8999997,2001,police,5121868623,6052666.425829817,3750191.179938856,18138.0
بانک ملی,54.3738651,31.8995752,2601,bank,11944115490,6052870.975394149,3750135.518465788,18294.0
کاریزما,54.3690716,31.9019305,2303,cafe,5158268621,6052337.365415031,3750444.3543727472,17825.0
دبستان دینیاری,54.3738994,31.8840055,2082,school,5163398881,6052874.793652683,3748094.158828427,18304.0
اقامتگاه بوم گردی خشت آباد,54.3737036,31.8957499,2404,guesthouse,5163698105,6052852.997296386,3749633.9473983133,18296.0
اقامتگاه بوم گردی رخشین,54.3662899,31.8865267,2404,guesthouse,5163698106,6052027.707987492,3748424.6925755106,17523.0
هتل سنتی فیروزه یزد,54.3745941,31.8973485,2401,hotel,5173758083,6052952.127302938,3749843.5523473094,18452.0
سبزیجات اماده بهار,54.3591458,31.8468703,2528,greengrocer,5174108624,6051232.430413316,3743226.7163442858,16925.0
سبزیجات اماده کاکوتی,54.3694434,31.8462343,2528,greengrocer,5174109809,6052378.754001709,3743143.3706415845,17861.0
سبزیجات اماده ترنج,54.3732875,31.8477899,2528,greengrocer,5174127461,6052806.6772562675,3743347.22790797,18328.0
سبزی خرد کنی,54.3698837,31.8510754,2528,greengrocer,5174128843,6052427.767973505,3743777.795294236,17858.0
هتل تاریخی لب خندق,54.366172,31.8986511,2401,hotel,5175199765,6052014.583419527,3750014.349112485,17515.0
آب انبار گلشن,54.3708122,31.8877337,2721,attraction,5204831850,6052531.128120706,3748582.935597751,17990.0
قلعه اسدان ستی پیر (اسدان),54.3872058,31.9115297,2721,attraction,5204897725,6054356.0553249745,3751703.1197883855,19690.0
اقامتگاه بوم گردی خانه خورشید,54.3690661,31.9021601,2404,guesthouse,5204897733,6052336.753157832,3750474.460821992,17825.0
خانه وزیری,54.3691975,31.9023445,2721,attraction,5204897734,6052351.380538922,3750498.640446235,17824.0
خانه حظیره یزد,54.3693182,31.9028842,2721,attraction,5204897736,6052364.816801461,3750569.4093970833,17824.0
حمام سنتی میرزا رضا,54.3705654,31.9028341,2721,attraction,5204897737,6052503.654470378,3750562.839943929,17980.0
داروخانه,54.3763871,31.8248053,2101,pharmacy,11949178792,6053151.72314993,3740335.506609998,18655.0
فروشگاه همایی راد,54.3865862,31.8796622,2511,convenience,5240248535,6054287.081768479,3747524.7657894474,19555.0
Nemona Sandwich,54.374513,31.9036231,2302,fast_food,5242697521,6052943.0992922345,3750666.2994118994,18448.0
کمپ آزاد,54.3713178,31.9047905,2424,caravan_site,5243086221,6052587.411255252,3750819.379090739,18135.0
خانه سه نیک,54.3729262,31.8826521,2401,hotel,5268198423,6052766.457524244,3747916.7294439403,18305.0
Falafel Restaurant,54.3705407,31.8932728,2302,fast_food,5293790225,6052500.904878955,3749309.1626324737,17986.0
دوج برگر,54.3604565,31.8208851,2301,restaurant,5307868421,6051378.336869898,3739821.909283961,17097.0
شاه مردان,54.3787024,31.8659643,2301,restaurant,5431931021,6053409.461166963,3745729.189770917,18784.0
کافه عدسی پناهنده,54.3658015,31.8962237,2303,cafe,5431931022,6051973.339548189,3749696.070642499,17516.0
حمام عمومی میرزا رضا,54.3704055,31.9028648,2721,attraction,5448172330,6052485.8544838,3750566.865536555,17980.0
کافه,54.3726313,31.8807263,2303,cafe,5448179522,6052733.629406408,3747664.263486677,18306.0
میوه فروشی,54.3391516,31.8558412,2528,greengrocer,5455972621,6049006.686250497,3744402.3844355093,14890.0
مرکز خرید مادر,54.3390571,31.8559515,2501,supermarket,5456000621,6048996.166558617,3744416.840351358,14890.0
عینک مرکزی بی نظیر,54.3669844,31.8878998,2519,optician,5461625934,6052105.019373848,3748604.712202507,17677.0
مطب دکتر کامجو/دکتر فخرالدینی,54.3631544,31.814348,2111,clinic,5467541621,6051678.665724109,3738965.5124246874,17258.0
سبزی آماده,54.3390463,31.8559786,2541,car_dealership,5484420621,6048994.964308116,3744420.3920794767,14890.0
قصابی,54.3390316,31.8560091,2516,butcher,5484420821,6048993.327911601,3744424.389413108,14890.0
خانه بوم‌گردی سیگاری,54.3703393,31.8963193,2405,hostel,5511705231,6052478.48513351,3749708.605468396,17984.0
شیرینی سنتی یزد,54.3822964,31.8397165,2502,bakery,5513794221,6053809.5434168745,3742289.2675626106,19269.0
بانک ملت,54.3804858,31.8531789,2601,bank,6145548118,6053607.988346845,3744053.4686950566,18948.0
جواهری علیخانی,54.3684821,31.8961454,2520,jeweller,5542903314,6052271.74257521,3749685.8041577637,17828.0
جواهری رادنیا,54.36427,31.88709,2520,jeweller,5576661770,6051802.853748038,3748498.54343128,17366.0
زورخانه صاحب الزمان(عج),54.3693189,31.8943877,2252,pitch,5586787321,6052364.894725105,3749455.3415742675,17830.0
آژانس مسافرتی ایرانیان,54.3728522,31.8917371,2567,travel_agent,5589039821,6052758.219881924,3749107.813839125,18299.0
هتل کوروش,54.3709154,31.9043537,2529,beauty_shop,5592460221,6052542.616292156,3750762.1018343433,17979.0
مامورسرا مخابرات یزد,54.3819729,31.8711388,2406,chalet,5596885421,6053773.531561603,3746407.45274635,19093.0
بانک صادرات,54.3731821,31.8803593,2601,bank,7312875113,6052794.944181937,3747616.151609419,18306.0
هتل ترمه,54.370432,31.9016452,2401,hotel,5627447521,6052488.804450306,3750406.944329435,17980.0
آیسا مبل,54.3778895,31.8693406,2544,furniture_shop,5619823023,6053318.969552898,3746171.744016369,18782.0
بانک صادرات,54.3808175,31.8620146,2601,bank,7312875113,6053644.913021941,3745211.4967224794,19099.0
بانک صادرات,54.3860454,31.8436432,2601,bank,7312875113,6054226.880187859,3742803.821470558,19578.0
شهداد,54.3706712,31.9026178,2401,hotel,5619849123,6052515.432072504,3750534.477256086,17980.0
هتل ترمه,54.3704996,31.9016551,2401,hotel,5627447521,6052496.329647885,3750408.2424677974,17980.0
Padiav Home,54.3726514,31.9029199,2404,guesthouse,5630173221,6052735.866928174,3750574.0906263636,18136.0
هتل سنتی علی بابا,54.3694845,31.9012811,2401,hotel,5644421680,6052383.32923278,3750359.201782223,17825.0
کارواش,54.3806712,31.8485976,2564,car_wash,5678001459,6053628.626980438,3743453.0762131005,19108.0
فروشگاه جعفری,54.3796402,31.8471877,2543,doityourself,5678004518,6053513.856585429,3743268.310782574,18952.0
آژانس مسافرتی,54.381061,31.84535,2567,travel_agent,5678010546,6053672.019317949,3743027.486997662,19110.0
نانوایی سنگک,54.3798116,31.8465831,2502,bakery,12030231108,6053532.936746151,3743189.079660209,18952.0
میوه یاسی,54.3792484,31.8468597,2528,greengrocer,5678016881,6053470.241608936,3743225.327244531,18952.0
سوپر مارکت,54.3803935,31.8458382,2501,supermarket,6428512586,6053597.713557844,3743091.463333178,18953.0
رستوران نگین,54.3859469,31.8533185,2301,restaurant,5678022289,6054215.915218015,3744071.764143018,19572.0
ساندویچ بهار,54.381191,31.8603259,2301,restaurant,5678029325,6053686.4908517515,3744990.1630730797,19100.0
نانوایی ماشینی,54.3811675,31.8604267,2502,bakery,11757127043,6053683.874843718,3745003.3745610407,19100.0
سوپر مارکت,54.3812063,31.8603014,2501,supermarket,6428512586,6053688.194039961,3744986.951949715,19100.0
سوپر مارکت,54.3801237,31.8621134,2501,supermarket,6428512586,6053567.679559228,3745224.4463148084,18942.0
بانک دی,54.3799617,31.8626446,2601,bank,5678040930,6053549.645801719,3745294.0702718017,18942.0
بانک قوامین,54.3799949,31.8625864,2601,bank,6776356871,6053553.341608814,3745286.442025016,18942.0
بانک ملی,54.3800325,31.8624569,2601,bank,11944115490,6053557.527221667,3745269.4685378494,18942.0
رستوران,54.3800413,31.8623649,2301,restaurant,5678046057,6053558.506833187,3745257.410167631,18942.0
فست فود تاکو,54.377976,31.8318267,2302,fast_food,5684278045,6053328.59868885,3741255.456097413,18807.0
شب خوب,54.3869839,31.8399974,2302,fast_food,5684327360,6054331.353529967,3742326.075909812,19737.0
آتشکده زرتشتیان,54.3729294,31.8809849,2721,attraction,5685060623,6052766.813746613,3747698.164777429,18306.0
فروشگاه محصولات اپل iStore,54.3624605,31.8402421,2525,mobile_phone_shop,5685144968,6051601.421129448,3742358.1408019974,17241.0
دانشگاه غیر انتفاعی امام جواد ع,54.3727134,31.829782,2081,university,5685144970,6052742.768736603,3740987.5506333197,18184.0
دانشگاه علمی کاربردی جوادالایمه,54.3616662,31.8222953,2081,university,5685144971,6051513.0000579115,3740006.6613639924,17096.0
هنل صفاییه,54.3779001,31.8400778,2401,hotel,5685182968,6053320.1495395,3742336.611320666,18801.0
دخمه زرتشتیان,54.3576005,31.8240481,2721,attraction,5685182970,6051060.408404193,3740236.301835502,16783.0
پارک بزرگ شهر - مارکار,54.3970958,31.8764918,2204,park,5685182971,6055457.005088921,3747109.1532199862,20649.0
ملک التجار,54.3656399,31.8955233,2401,hotel,5687080999,6051955.350318476,3749604.236394548,17517.0
پیتزا فروتن,54.3478427,31.8768533,2302,fast_food,5687150052,6049974.175076931,3747156.5420836965,15657.0
داروخانه شبانه روزی دکتر شفیعی,54.3705098,31.8381677,2101,pharmacy,5687363901,6052497.46510669,3742086.3191720997,18022.0
کلینیک دندانپزشکی ایران,54.3607924,31.8205537,2121,dentist,5687363902,6051415.729086856,3739778.4925615923,17098.0
سینما تک,54.3780064,31.8317482,2203,cinema,5687363903,6053331.982801371,3741245.1705773156,18807.0
مرکز خرید آریا,54.3791939,31.8309945,2504,mall,5687363904,6053464.174696688,3741146.4169270424,18963.0
استخر عدالت,54.3557149,31.8647938,2253,swimming_pool,5687363905,6050850.504372353,3745575.768283662,16601.0
KFC,54.3624127,31.841222,2302,fast_food,5687700931,6051596.100057788,3742486.5453642122,17240.0
بال و بازو کبابی,54.3652138,31.8235374,2306,food_court,5687726461,6051907.91708345,3740169.392788433,17564.0
ورودی دانش دانشگاه یزد,54.3552615,31.8389346,2081,university,5687756112,6050800.032115228,3742186.8101723683,16461.0
دانشگاه علمی کاربردی دارالعلم,54.361701,31.8540066,2081,university,5687913779,6051516.873976191,3744161.9443309875,17076.0
هلچین,54.3706443,31.8493341,2529,beauty_shop,5716980721,6052512.437578202,3743549.5946349404,18015.0
Ab Mive,54.3659291,31.890779,2303,cafe,5731762794,6051987.543915214,3748982.197073764,17520.0
هتل سنتی پارس,54.374354,31.9059455,2401,hotel,5865382786,6052925.399493198,3750970.834684281,18446.0
ورودی فناوری دانشگاه یزد,54.3612224,31.8398642,2081,university,5867587337,6051463.596467897,3742308.6217418816,17085.0
Yazd Hostel,54.367724,31.8982835,2405,hostel,5894259586,6052187.351269239,3749966.1491971416,17671.0
Cafe Gram,54.3693111,31.8936534,2303,cafe,5894867985,6052364.026433077,3749359.064402491,17830.0
Supermarkt,54.3692394,31.9008056,2501,supermarket,5896314985,6052356.0448255865,3750296.852214351,17825.0
فروشگاه عقیق,54.4011549,31.8163598,2501,supermarket,5896729086,6055908.8620339995,3739229.063079833,21156.0
ورودی گرانیتی - درب اصلی دانشگاه یزد,54.3619654,31.8368906,2081,university,5907654659,6051546.306849557,3741918.975796175,17243.0
آب آشامیدنی,54.368051,31.8962878,2903,drinking_water,5926529615,6052223.752742727,3749704.475268049,17672.0
Labkhand Fast Food,54.3707758,31.8979868,2302,fast_food,5933717945,6052527.076091241,3749927.2458693874,17983.0
Sitasafar,54.3710575,31.892641,2567,travel_agent,5963759286,6052558.434791798,3749226.3256252124,17986.0
دبیرستان پسرانه دوره دوم امام حسین(ع),54.35449,31.8753768,2082,school,5987103986,6050714.14912808,3746962.9895694805,16438.0
هتل ترنج,54.3710954,31.9032229,2401,hotel,5994562285,6052562.6538005,3750613.822141259,17979.0
سبزیجات آماده نارنج,54.3795571,31.8474805,2528,greengrocer,5994630506,6053504.605935745,3743306.6815822446,18952.0
سلف سرویس کربلا,54.3706266,31.8929642,2302,fast_food,6031601085,6052510.467223215,3749268.701180579,17986.0
Café Bistrow,54.3666876,31.8395654,2303,cafe,6052335585,6052071.97974898,3742269.467889268,17709.0
فست فود ابوذر,54.3620703,31.844548,2302,fast_food,6080996885,6051557.984264141,3742922.389369093,17238.0
قهوه خانه و قلیان سرا,54.3546279,31.8534483,2303,cafe,6080996985,6050729.5000858605,3744088.7752648965,16452.0
بانک ملی,54.3760409,31.8541334,2601,bank,11944115490,6053113.184342217,3744178.5624073693,18480.0
دفتر تورهای پیاده روی رایگان,54.3703867,31.9018184,2721,attraction,6126548151,6052483.761677373,3750429.655214664,17980.0
پادمهر,54.3542098,31.8539244,2501,supermarket,6138793712,6050682.95740676,3744151.1714261705,16452.0
سرامو,54.3514318,31.8529074,2561,hairdresser,6138825193,6050373.711861337,3744017.8870113175,16140.0
تاپ لند,54.3526457,31.8522013,2512,clothes,6138826188,6050508.842591209,3743925.3489129064,16297.0
بانک تجارت,54.3769366,31.873375,2601,bank,6145548117,6053212.893210121,3746700.581096953,18623.0
بانک کشاورزی,54.3759893,31.876212,2601,bank,6776364363,6053107.440256492,3747072.4744982147,18621.0
بانک رفاه,54.375831,31.8765486,2601,bank,6424247685,6053089.818381099,3747116.5990927606,18621.0
بانک سپه,54.3768757,31.9063996,2601,bank,6484133385,6053206.113853131,3751030.381512241,18601.0
سلف غذاخوری دانشگاه,54.3405713,31.8415722,2301,restaurant,6140929851,6049164.726531576,3742532.4353548526,15056.0
نانوایی,54.383735,31.8452877,2502,bakery,6145486553,6053969.68763633,3743019.322897273,19422.0
آرایشگاه مردانه,54.3836633,31.8455116,2561,hairdresser,6145489292,6053961.70602884,3743048.6638872917,19265.0
خدمات پلیس +۱۰,54.3819168,31.8525166,2001,police,6145492578,6053767.286538169,3743966.670539598,19105.0
بانک رسالت,54.3877789,31.8421978,2601,bank,6145545781,6054419.852525149,3742614.4140240937,19736.0
بانک سپه,54.3859479,31.8433873,2601,bank,6484133385,6054216.026537506,3742770.28772348,19579.0
بانک تجارت,54.3859672,31.8432464,2601,bank,6145548117,6054218.175003679,3742751.8238907247,19579.0
بانک ملت,54.3856481,31.8424931,2601,bank,6145548118,6054182.652954166,3742653.1103505786,19579.0
سوپر مارکت و عطاری,54.3860853,31.8433548,2501,supermarket,6145548123,6054231.321835541,3742766.028852527,19579.0
سوپر مارکت,54.3810046,31.8450069,2501,supermarket,6428512586,6053665.740898667,3742982.52554373,19110.0
رستوران شازده,54.3739027,31.8935962,2301,restaurant,6146787385,6052875.161007003,3749351.5647013406,18298.0
بادگیر قدیمی,54.3693429,31.8942533,2721,attraction,6157827086,6052367.566392884,3749437.719765684,17830.0
رستوران شگالیو,54.3839573,31.8414715,2301,restaurant,6186094389,6053994.433959133,3742519.2396715116,19424.0
اقامتگاه سنتی خانه شما یزد,54.3749435,31.9038875,2401,hotel,6242042086,6052991.02233302,3750700.9696778995,18447.0
نانوایی سنگک,54.3800669,31.8392357,2502,bakery,12030231108,6053561.356612151,3742226.265140808,18957.0
میوه فروش,54.3803782,31.8390633,2528,greengrocer,6295068286,6053596.010369635,3742203.674502142,18957.0
خانه سنتی پستو,54.3768001,31.8887776,2404,guesthouse,6312241584,6053197.698099627,3748719.7971633417,18613.0
زورخانه,54.38545,31.8421525,2252,pitch,6322734514,6054160.60056304,3742608.4778901483,19579.0
درمانگاه قائم,54.385616,31.8432327,2111,clinic,6322749336,6054179.079598512,3742750.0286153755,19579.0
مجمع امور صنفی یزد,54.3759489,31.8794981,2012,community_centre,6329244291,6053102.942949064,3747503.2533192695,18619.0
بانک پارسیان,54.3743461,31.8796186,2601,bank,11049256435,6052924.52006922,3747519.050101981,18307.0
کلانتری,54.3737159,31.8779719,2001,police,6329259072,6052854.366526123,3747303.18000554,18308.0
بانک صادرات,54.3737437,31.8797419,2601,bank,7312875113,6052857.461207966,3747535.2139682528,18307.0
داروخانه شبانه روزی,54.3739341,31.8795414,2101,pharmacy,6329261998,6052878.656439014,3747508.9296711776,18307.0
موسسه کوثر,54.3742428,31.8790971,2601,bank,6332914954,6052913.020765821,3747450.6849214453,18307.0
